NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
720003000682,7200030,DEPARTMENT OF EDUCATION,MANUEL FERNANDEZ JUNCOS,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000683,7200030,DEPARTMENT OF EDUCATION,FRANKLIN D ROOSEVELT,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000684,7200030,DEPARTMENT OF EDUCATION,MARIA LUISA ARCELAY,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000685,7200030,DEPARTMENT OF EDUCATION,SUPERIOR URBANA NUEVA,ARROYO,PR,18.360400,-67.176400,N,21,1
720003000686,7200030,DEPARTMENT OF EDUCATION,CHARLES T IRIZARRY,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000687,7200030,DEPARTMENT OF EDUCATION,MARIA DOLORES FARIA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000688,7200030,DEPARTMENT OF EDUCATION,SUPERIOR JOSE DE DIEGO,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000689,7200030,DEPARTMENT OF EDUCATION,CROEM,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000690,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA,SAN SEBASTIAN,PR,18.178600,-66.751800,N,31,1
720003000691,7200030,DEPARTMENT OF EDUCATION,CRUCES,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000692,7200030,DEPARTMENT OF EDUCATION,CONSUELO PEREZ CINTRON,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000693,7200030,DEPARTMENT OF EDUCATION,MALEZAS,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000694,7200030,DEPARTMENT OF EDUCATION,SU FELISA RINCON DE GAUTHIER,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000695,7200030,DEPARTMENT OF EDUCATION,CASTILLO,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000696,7200030,DEPARTMENT OF EDUCATION,CUESTA DE PIEDRAS,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000697,7200030,DEPARTMENT OF EDUCATION,ABIGAIL ORTIZ DE LUCENA,YAUCO,PR,18.024300,-66.879000,N,22,1
720003000698,7200030,DEPARTMENT OF EDUCATION,SUPERIOR VOCACIONAL NUEVA,NARANJITO,PR,18.292400,-66.247900,N,21,1
720003000699,7200030,DEPARTMENT OF EDUCATION,MANUEL CORCHADO Y JUARBE,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000700,7200030,DEPARTMENT OF EDUCATION,JOSE JULIAN ACOSTA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000701,7200030,DEPARTMENT OF EDUCATION,EMILIA CASTILLO,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000702,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000703,7200030,DEPARTMENT OF EDUCATION,FRANCISCO MENDOZA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000704,7200030,DEPARTMENT OF EDUCATION,JUAN B HUYKE,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000706,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL URBANA NUEVA,NARANJITO,PR,18.292400,-66.247900,N,21,1
720003000708,7200030,DEPARTMENT OF EDUCATION,PARCELAS MORA GUERRERO,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000709,7200030,DEPARTMENT OF EDUCATION,LA PLANTA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000710,7200030,DEPARTMENT OF EDUCATION,SUPERIOR VOCACIONAL,UTUADO,PR,18.265700,-66.698000,N,31,3
720003000711,7200030,DEPARTMENT OF EDUCATION,NICANDRO GARCIA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000712,7200030,DEPARTMENT OF EDUCATION,SU BO POZAS,CIALES,PR,18.305000,-66.495200,N,21,3
720003000713,7200030,DEPARTMENT OF EDUCATION,NUEVA ELEMENTAL BO SANTA CLARA,CIDRA,PR,18.173000,-66.156800,N,21,3
720003000714,7200030,DEPARTMENT OF EDUCATION,SUPERIOR URBANA,SALINAS,PR,17.998600,-66.270100,N,41,3
720003000715,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA BO PALMER,RIO GRANDE,PR,18.363700,-65.820900,N,21,3
720003000716,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA BO VACAS,VILLALBA,PR,18.123600,-66.482500,N,23,3
720003000717,7200030,DEPARTMENT OF EDUCATION,CRISTOBAL SANTANA MELECIO (NUEVA),DORADO,PR,18.439200,-66.280300,N,21,3
720003000718,7200030,DEPARTMENT OF EDUCATION,MATEO HERNANDEZ,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000719,7200030,DEPARTMENT OF EDUCATION,EPIFANIO ESTRADA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000720,7200030,DEPARTMENT OF EDUCATION,GLORIA GONZALEZ,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000721,7200030,DEPARTMENT OF EDUCATION,MANTILLA,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000722,7200030,DEPARTMENT OF EDUCATION,ANTONIO GEIGEL PAREDES,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000723,7200030,DEPARTMENT OF EDUCATION,JOSE C ROSARIO,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000724,7200030,DEPARTMENT OF EDUCATION,SU JOSE A VARGAS,ISABELA,PR,18.465700,-67.012100,N,21,1
720003000726,7200030,DEPARTMENT OF EDUCATION,CARMEN GOMEZ TEJERA,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000727,7200030,DEPARTMENT OF EDUCATION,ELADIO J VEGA,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000728,7200030,DEPARTMENT OF EDUCATION,DR AGUSTIN STAHL,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000729,7200030,DEPARTMENT OF EDUCATION,DR RAFAEL DEL VALLE,AGUADILLA,PR,18.481200,-67.146700,N,21,1
720003000730,7200030,DEPARTMENT OF EDUCATION,JOSE DE DIEGO,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000731,7200030,DEPARTMENT OF EDUCATION,SALVADOR FUENTES,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000733,7200030,DEPARTMENT OF EDUCATION,RAFAEL CORDERO,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000735,7200030,DEPARTMENT OF EDUCATION,LUCIA CUBERO,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000736,7200030,DEPARTMENT OF EDUCATION,MANUEL CORCHADO,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000737,7200030,DEPARTMENT OF EDUCATION,JOSE ACEVEDO ALVAREZ,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000739,7200030,DEPARTMENT OF EDUCATION,JOSE DE DIEGO,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000740,7200030,DEPARTMENT OF EDUCATION,CABAN,AGUADILLA,PR,18.481200,-67.146700,N,21,1
720003000741,7200030,DEPARTMENT OF EDUCATION,HOMERO RIVERA SOLA,AGUADILLA,PR,18.481200,-67.146700,N,21,1
720003000742,7200030,DEPARTMENT OF EDUCATION,RAMON RODRIGUEZ,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000743,7200030,DEPARTMENT OF EDUCATION,RAFAEL FABIAN,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000744,7200030,DEPARTMENT OF EDUCATION,ANA JAVARIZ,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000746,7200030,DEPARTMENT OF EDUCATION,EXTENSION BORINQUEN,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000747,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000748,7200030,DEPARTMENT OF EDUCATION,ANTONIO BADILLO HERNANDEZ,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000749,7200030,DEPARTMENT OF EDUCATION,SU  ADAMS,AGUADILLA,PR,18.456400,-67.130400,N,21,1
720003000751,7200030,DEPARTMENT OF EDUCATION,ZOILO CAJIGAS SOTOMAYOR,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000752,7200030,DEPARTMENT OF EDUCATION,ARSENIO MARTINEZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000753,7200030,DEPARTMENT OF EDUCATION,DR CARLOS GONZALEZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000754,7200030,DEPARTMENT OF EDUCATION,EUGENIO GONZALEZ GONZALEZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000756,7200030,DEPARTMENT OF EDUCATION,ANTONIO SANCHEZ RUIZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000758,7200030,DEPARTMENT OF EDUCATION,PADRE PABLO GUTIERREZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000761,7200030,DEPARTMENT OF EDUCATION,GREGORIO RODRIGUEZ ORAMA,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000762,7200030,DEPARTMENT OF EDUCATION,JOSE GONZALEZ RUIZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000763,7200030,DEPARTMENT OF EDUCATION,MARIA L JIMENEZ LOPEZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000765,7200030,DEPARTMENT OF EDUCATION,ANSELMO VILLARRUBIA,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000766,7200030,DEPARTMENT OF EDUCATION,PETRA VALLE VILLANUEVA,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000767,7200030,DEPARTMENT OF EDUCATION,AQUILINO CABAN,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000768,7200030,DEPARTMENT OF EDUCATION,MANUEL MORALES FELICIANO,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000772,7200030,DEPARTMENT OF EDUCATION,SU MARTIN HERNANDEZ,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000773,7200030,DEPARTMENT OF EDUCATION,JUAN LINO SANTIAGO,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000774,7200030,DEPARTMENT OF EDUCATION,SU EPIFANIO ESTRADA,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000775,7200030,DEPARTMENT OF EDUCATION,SU JUAN B SOTO,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000776,7200030,DEPARTMENT OF EDUCATION,CENTRO VOCACIONAL ESPECIAL,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000779,7200030,DEPARTMENT OF EDUCATION,ANTONIO GONZALEZ SUAREZ,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000780,7200030,DEPARTMENT OF EDUCATION,ISABEL SUAREZ,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000781,7200030,DEPARTMENT OF EDUCATION,ALCIDES FIGUEROA,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000788,7200030,DEPARTMENT OF EDUCATION,OVEJAS,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000789,7200030,DEPARTMENT OF EDUCATION,MARIANA BRACETTI,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000791,7200030,DEPARTMENT OF EDUCATION,QUEBRADA LARGA,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000792,7200030,DEPARTMENT OF EDUCATION,PARCELAS MARIA,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000795,7200030,DEPARTMENT OF EDUCATION,ESPINO,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000796,7200030,DEPARTMENT OF EDUCATION,SU PLAYA,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000797,7200030,DEPARTMENT OF EDUCATION,PEDRO FIDEL COLBERG,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000798,7200030,DEPARTMENT OF EDUCATION,PEDRO NELSON COLBERG,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000799,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ MARIN,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000800,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑIZ SOUFFRONT,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000805,7200030,DEPARTMENT OF EDUCATION,JAMES GARFIELD,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000806,7200030,DEPARTMENT OF EDUCATION,MANUEL FERNANDEZ JUNCOS,CABO ROJO,PR,18.099900,-66.209900,N,41,1
720003000809,7200030,DEPARTMENT OF EDUCATION,SEBASTIAN PABON ALVES (COROZO),CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000811,7200030,DEPARTMENT OF EDUCATION,RAMON E BETANCES,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000812,7200030,DEPARTMENT OF EDUCATION,CARLOTA  MATIENZO,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000813,7200030,DEPARTMENT OF EDUCATION,SU FEDERICO DEGETAU,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000814,7200030,DEPARTMENT OF EDUCATION,SU CARMEN VIGNALS ROSARIO,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000815,7200030,DEPARTMENT OF EDUCATION,SU ANTONIO ACARON CORREA,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000816,7200030,DEPARTMENT OF EDUCATION,SU BARTOLOME JAVIER PETROVITCH,CABO ROJO,PR,18.062900,-67.168000,N,22,1
720003000817,7200030,DEPARTMENT OF EDUCATION,GIRARDO GONZALEZ,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000818,7200030,DEPARTMENT OF EDUCATION,SU ALFREDO DORRINGTON,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000820,7200030,DEPARTMENT OF EDUCATION,MIGUEL A RIVERA,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000822,7200030,DEPARTMENT OF EDUCATION,RAFAEL HERNANDEZ,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000823,7200030,DEPARTMENT OF EDUCATION,ANA PAGAN DE RODRIGUEZ,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000824,7200030,DEPARTMENT OF EDUCATION,PERCHAS RABEL I,SAN SEBASTIAN,PR,18.379200,-67.084600,N,21,1
720003000827,7200030,DEPARTMENT OF EDUCATION,AIBONITO BELTRAN,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000829,7200030,DEPARTMENT OF EDUCATION,ANGEL GUERRERO LUGO,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000834,7200030,DEPARTMENT OF EDUCATION,JOAQUIN ORONOZ RODON,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000836,7200030,DEPARTMENT OF EDUCATION,AGUSTIN ACEVEDO HERNANDEZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000837,7200030,DEPARTMENT OF EDUCATION,MARIA S DEL RIO,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000843,7200030,DEPARTMENT OF EDUCATION,MINIMA ORONOZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000844,7200030,DEPARTMENT OF EDUCATION,NARCISO RABELL CABRERO,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000849,7200030,DEPARTMENT OF EDUCATION,PABLO CARDONA,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000851,7200030,DEPARTMENT OF EDUCATION,FRANCISCO LUGO ROSA,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000852,7200030,DEPARTMENT OF EDUCATION,JUANA B GUZMAN,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000854,7200030,DEPARTMENT OF EDUCATION,AUREA FUENTES MENDEZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000855,7200030,DEPARTMENT OF EDUCATION,LAURENTINO NIEVES VELEZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000856,7200030,DEPARTMENT OF EDUCATION,SU BERNALDO MENDEZ JIMENEZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000857,7200030,DEPARTMENT OF EDUCATION,JUAN CARDONA RODRIGUEZ,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000858,7200030,DEPARTMENT OF EDUCATION,SU MAXIMINO A SALAS,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000859,7200030,DEPARTMENT OF EDUCATION,SU CARMELO SERRANO CUBANO,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000860,7200030,DEPARTMENT OF EDUCATION,WALTER MC JONES,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000863,7200030,DEPARTMENT OF EDUCATION,ELADIO ROSA ROMERO,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000869,7200030,DEPARTMENT OF EDUCATION,EMILIA BONILLA,VILLALBA,PR,18.123600,-66.482600,N,N,2
720003000871,7200030,DEPARTMENT OF EDUCATION,TEODORO RIVERA VAZQUEZ,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000874,7200030,DEPARTMENT OF EDUCATION,JOHNNY E LABOY TORRES,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000875,7200030,DEPARTMENT OF EDUCATION,SU HATILLO,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000876,7200030,DEPARTMENT OF EDUCATION,ELADIA CORREA MORALES,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000878,7200030,DEPARTMENT OF EDUCATION,SU JOSE GONZALEZ GINORIO,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000879,7200030,DEPARTMENT OF EDUCATION,SU ALFREDO BOCACHICA LEON,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000880,7200030,DEPARTMENT OF EDUCATION,AUREA GINESTRE,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000882,7200030,DEPARTMENT OF EDUCATION,LENA M FRANCESCH - RUBIAS KM 2.5,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000884,7200030,DEPARTMENT OF EDUCATION,ARTURO LLUBERAS,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000886,7200030,DEPARTMENT OF EDUCATION,ALMACIGO ALTO I,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000887,7200030,DEPARTMENT OF EDUCATION,ALMACIGO ALTO II,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000888,7200030,DEPARTMENT OF EDUCATION,COLLORES I,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000890,7200030,DEPARTMENT OF EDUCATION,CARMEN ESPADA,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000893,7200030,DEPARTMENT OF EDUCATION,ANTONIO RODRIGUEZ MENENDEZ,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000894,7200030,DEPARTMENT OF EDUCATION,SIERRA ALTA,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000897,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000898,7200030,DEPARTMENT OF EDUCATION,RAFAEL MARTINEZ NADAL,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000900,7200030,DEPARTMENT OF EDUCATION,SANTA CATALINA,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000901,7200030,DEPARTMENT OF EDUCATION,SANTIAGO NEGRONI,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000902,7200030,DEPARTMENT OF EDUCATION,ELVIRA  VICENTE,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000903,7200030,DEPARTMENT OF EDUCATION,VOCACIONAL SANTIAGO GARCIA,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000904,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ MARIN,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000908,7200030,DEPARTMENT OF EDUCATION,PALOMAS,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000909,7200030,DEPARTMENT OF EDUCATION,BENICIA VELEZ,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000910,7200030,DEPARTMENT OF EDUCATION,PATRIA PEREZ,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000911,7200030,DEPARTMENT OF EDUCATION,ALGARROBOS,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000914,7200030,DEPARTMENT OF EDUCATION,ALMACIGO BAJO I Y BAJO II,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000918,7200030,DEPARTMENT OF EDUCATION,SU JAIME CASTAÑER,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000919,7200030,DEPARTMENT OF EDUCATION,SU ANA  MARIA NEGRON,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000921,7200030,DEPARTMENT OF EDUCATION,JOSE RAMON RODRIGUEZ,COAMO,PR,18.093900,-66.361600,N,41,1
720003000922,7200030,DEPARTMENT OF EDUCATION,PURIFICACION RODRIGUEZ,COAMO,PR,18.093900,-66.361600,N,41,1
720003000924,7200030,DEPARTMENT OF EDUCATION,BENJAMIN FRANKLIN,COAMO,PR,18.093900,-66.361600,N,41,1
720003000925,7200030,DEPARTMENT OF EDUCATION,FLORENCIO SANTIAGO,COAMO,PR,18.093900,-66.361600,N,41,1
720003000926,7200030,DEPARTMENT OF EDUCATION,RAMON JOSE DAVILA,COAMO,PR,18.093900,-66.361600,N,41,1
720003000930,7200030,DEPARTMENT OF EDUCATION,SU EUGENIO NAZARIO SOTO,COAMO,PR,18.093900,-66.361600,N,41,1
720003000931,7200030,DEPARTMENT OF EDUCATION,BENIGNA I CARATINI,COAMO,PR,18.093900,-66.361600,N,41,1
720003000934,7200030,DEPARTMENT OF EDUCATION,AURELIA QUINTERO LABOY,COAMO,PR,18.093900,-66.361600,N,41,1
720003000935,7200030,DEPARTMENT OF EDUCATION,HILDA RAQUEL MATEO,COAMO,PR,18.089459,-66.354302,N,31,1
720003000936,7200030,DEPARTMENT OF EDUCATION,ANASTACIO SANTIAGO,COAMO,PR,18.093900,-66.361600,N,41,1
720003000937,7200030,DEPARTMENT OF EDUCATION,RUFINO HUERTAS,COAMO,PR,18.093900,-66.361600,N,41,1
720003000939,7200030,DEPARTMENT OF EDUCATION,SU MANUEL CANDANEDO,COAMO,PR,18.093900,-66.361600,N,41,1
720003000940,7200030,DEPARTMENT OF EDUCATION,SU ENRIQUE COLON,COAMO,PR,18.093900,-66.361600,N,41,1
720003000941,7200030,DEPARTMENT OF EDUCATION,SUSANA RIVERA,COAMO,PR,18.093900,-66.361600,N,41,1
720003000942,7200030,DEPARTMENT OF EDUCATION,MANUEL FERNANDEZ JUNCOS,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000951,7200030,DEPARTMENT OF EDUCATION,JUANITA RIVERA,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000957,7200030,DEPARTMENT OF EDUCATION,SANTIAGO COLLAZO PEREZ,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000960,7200030,DEPARTMENT OF EDUCATION,LUZ E CORREA,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000961,7200030,DEPARTMENT OF EDUCATION,ROSA M ZAMBRANA,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000962,7200030,DEPARTMENT OF EDUCATION,RAMON ENRIQUE ORTIZ,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000963,7200030,DEPARTMENT OF EDUCATION,JOSE A GONZALEZ,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000964,7200030,DEPARTMENT OF EDUCATION,JUAN SERAPIO MANGUAL,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000965,7200030,DEPARTMENT OF EDUCATION,CARMEN FLORES,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000967,7200030,DEPARTMENT OF EDUCATION,SU TOMAS CARRION MADURO,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000968,7200030,DEPARTMENT OF EDUCATION,SU ZOILO GRACIA,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000969,7200030,DEPARTMENT OF EDUCATION,SALVADOR BUSQUETS,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000970,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ MARIN,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000972,7200030,DEPARTMENT OF EDUCATION,WEBSTER,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000974,7200030,DEPARTMENT OF EDUCATION,RAFAEL IRIZARRY RIVERA,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000975,7200030,DEPARTMENT OF EDUCATION,ADOLFO GRANA RIVERA,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000977,7200030,DEPARTMENT OF EDUCATION,FELIPE QUIÑONES,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000981,7200030,DEPARTMENT OF EDUCATION,TALLABOA PONIENTE,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000983,7200030,DEPARTMENT OF EDUCATION,LA GELPA,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000984,7200030,DEPARTMENT OF EDUCATION,TALLABOA ALTA 1,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000987,7200030,DEPARTMENT OF EDUCATION,PEDRO MALDONADO TORRES,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000989,7200030,DEPARTMENT OF EDUCATION,SU JORGE LUCAS VALDIVIESO,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000990,7200030,DEPARTMENT OF EDUCATION,RAMON PEREZ PURCELL,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000991,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA TALLABOA ALTA,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000992,7200030,DEPARTMENT OF EDUCATION,SANTIAGO R PALMER,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000993,7200030,DEPARTMENT OF EDUCATION,GUILLERMO GODREAU MANATAU,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000994,7200030,DEPARTMENT OF EDUCATION,WOODROW WILSON,SALINAS,PR,17.971700,-66.222800,N,23,1
720003000995,7200030,DEPARTMENT OF EDUCATION,ROMAN BALDORIOTY DE CASTRO,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000996,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,SALINAS,PR,17.998800,-66.269700,N,N,2
720003000997,7200030,DEPARTMENT OF EDUCATION,RAFAEL ESPARRA CARTAGENA,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000998,7200030,DEPARTMENT OF EDUCATION,FELIX GARAY ORTIZ,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000999,7200030,DEPARTMENT OF EDUCATION,FRANCISCO MARIANO QUIÑONES,SALINAS,PR,17.998800,-66.269700,N,41,1
720003001000,7200030,DEPARTMENT OF EDUCATION,VICTORIA SANTIAGO,SALINAS,PR,17.998800,-66.269700,N,41,1
720003001001,7200030,DEPARTMENT OF EDUCATION,LAS MAREAS,SALINAS,PR,17.998800,-66.269700,N,41,1
