NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
200471000188,2004710,CHEROKEE,SOUTH EAST HIGH,CHEROKEE,KS,37.339280,-94.827200,7,42,1
200471000189,2004710,CHEROKEE,WEIR ELEM,WEIR,KS,37.308440,-94.783590,7,42,1
200474001122,2004740,CHERRYVALE,LINCOLN CENTRAL ELEM,CHERRYVALE,KS,37.268400,-95.547810,7,42,1
200474001125,2004740,CHERRYVALE,CHERRYVALE SR / MIDDLE SCHOOL,CHERRYVALE,KS,37.262400,-95.546410,7,42,1
200477001492,2004770,CHETOPA-ST. PAUL,CHETOPA ELEM,CHETOPA,KS,37.038860,-95.088250,7,43,1
200477001493,2004770,CHETOPA-ST. PAUL,CHETOPA HIGH,CHETOPA,KS,37.038860,-95.088250,7,43,1
200477001786,2004770,CHETOPA-ST. PAUL,ST. PAUL ELEMENTARY SCHOOL,ST. PAUL,KS,37.514500,-95.166400,7,43,3
200477001787,2004770,CHETOPA-ST. PAUL,ST. PAUL HIGH SCHOOL,ST. PAUL,KS,37.514500,-95.166400,7,43,3
200479000482,2004790,CHEYLIN,CHEYLIN WEST JR/SR HIGH,BIRD CITY,KS,39.747220,-101.532620,7,43,1
200479000582,2004790,CHEYLIN,CHEYLIN WEST ELEM,BIRD CITY,KS,39.747280,-101.533810,7,43,1
200480000009,2004800,CIMARRON-ENSIGN,CIMARRON ELEM,CIMARRON,KS,37.812340,-100.345030,7,43,1
200480000010,2004800,CIMARRON-ENSIGN,CIMARRON HIGH,CIMARRON,KS,37.808400,-100.342000,7,43,1
200483000651,2004830,NORTH JACKSON,JACKSON HEIGHTS HIGH,HOLTON,KS,39.526570,-95.740520,4,42,1
200483000652,2004830,NORTH JACKSON,JACKSON HEIGHTS ELEM,HOLTON,KS,39.526330,-95.739620,4,42,1
200486000729,2004860,CLAFLIN,CLAFLIN ELEM,CLAFLIN,KS,38.525440,-98.533060,7,43,1
200486000730,2004860,CLAFLIN,CLAFLIN JUNIOR/SENIOR HIGH,CLAFLIN,KS,38.582500,-98.565700,7,43,1
200489000821,2004890,CLAY CENTER,GARFIELD ELEM,CLAY CENTER,KS,39.377990,-97.128980,6,33,1
200489000822,2004890,CLAY CENTER,LINCOLN ELEM,CLAY CENTER,KS,39.375220,-97.116070,6,33,1
200489000823,2004890,CLAY CENTER,CLAY CENTER COMMUNITY MIDDLE,CLAY CENTER,KS,39.387600,-97.117870,7,41,1
200489000824,2004890,CLAY CENTER,CLAY CENTER COMMUNITY HIGH,CLAY CENTER,KS,39.385850,-97.118370,6,33,1
200489000826,2004890,CLAY CENTER,LONGFORD ELEM,LONGFORD,KS,39.168400,-97.282800,7,43,1
200489000827,2004890,CLAY CENTER,MORGANVILLE ELEM,MORGANVILLE,KS,,,N,N,2
200489000828,2004890,CLAY CENTER,WAKEFIELD ELEM,WAKEFIELD,KS,39.212170,-97.015180,7,43,1
200489000829,2004890,CLAY CENTER,WAKEFIELD HIGH,WAKEFIELD,KS,39.212640,-97.008490,7,43,1
200492000375,2004920,CLEARWATER,CLEARWATER ELEMENTARY EAST,CLEARWATER,KS,37.504600,-97.499260,8,42,1
200492000376,2004920,CLEARWATER,CLEARWATER MIDDLE,CLEARWATER,KS,37.503910,-97.496730,8,42,1
200492000377,2004920,CLEARWATER,CLEARWATER ELEMENTARY WEST,CLEARWATER,KS,37.502250,-97.501920,8,42,1
200492000378,2004920,CLEARWATER,CLEARWATER HIGH,CLEARWATER,KS,37.504700,-97.496900,8,42,1
200492001782,2004920,CLEARWATER,CLEARWATER INTERMEDIATE CENTER,CLEARWATER,KS,37.504600,-97.497500,8,42,3
200495000099,2004950,CLIFTON-CLYDE,CLIFTON-CLYDE GRADE SCHOOL K-3,CLIFTON,KS,39.567100,-97.282210,7,43,1
200495000102,2004950,CLIFTON-CLYDE,CLIFTON-CLYDE SR HIGH,CLYDE,KS,39.600940,-97.406120,7,43,1
200495001612,2004950,CLIFTON-CLYDE,CLIFTON-CLYDE MIDDLE SCHOOL 4-8,CLIFTON,KS,39.566650,-97.284400,7,43,1
200498001112,2004980,COFFEYVILLE,FIELD KINDLEY HIGH,COFFEYVILLE,KS,37.036290,-95.632380,6,33,1
200498001597,2004980,COFFEYVILLE,ROOSEVELT MIDDLE,COFFEYVILLE,KS,37.036270,-95.630610,6,33,1
200498001772,2004980,COFFEYVILLE,COMMUNITY ELEMENTARY,COFFEYVILLE,KS,37.043490,-95.647570,6,33,1
200501000571,2005010,COLBY PUBLIC SCHOOLS,COLBY ELEM,COLBY,KS,39.395360,-101.051850,6,33,1
200501000572,2005010,COLBY PUBLIC SCHOOLS,COLBY MIDDLE SCHOOL,COLBY,KS,39.396150,-101.053520,6,33,1
200501000573,2005010,COLBY PUBLIC SCHOOLS,COLBY SENIOR HIGH,COLBY,KS,39.371700,-101.045880,6,33,1
200501001784,2005010,COLBY PUBLIC SCHOOLS,THOMAS COUNTY ACADEMY,COLBY,KS,39.396100,-101.053000,6,33,3
200504000491,2005040,COMANCHE COUNTY,SOUTH CENTRAL HIGH SCHOOL,COLDWATER,KS,37.264800,-99.321670,7,43,1
200504000492,2005040,COMANCHE COUNTY,SOUTH CENTRAL ELEMENTARY SCHOOL,PROTECTION,KS,37.199490,-99.481230,7,43,1
200504000493,2005040,COMANCHE COUNTY,SOUTH CENTRAL MIDDLE SCHOOL,PROTECTION,KS,37.199490,-99.481230,7,43,1
200507001340,2005070,COLUMBUS,HIGHLAND ELEM,COLUMBUS,KS,37.173080,-94.850060,6,32,1
200507001341,2005070,COLUMBUS,PARK ELEM,COLUMBUS,KS,37.169440,-94.834570,6,32,1
200507001342,2005070,COLUMBUS,CENTRAL ELEM,COLUMBUS,KS,37.164420,-94.849860,6,32,1
200507001343,2005070,COLUMBUS,COLUMBUS HIGH,COLUMBUS,KS,37.170680,-94.849830,6,32,1
200507001344,2005070,COLUMBUS,GREENLAWN ELEMENTARY SCHOOL,COLUMBUS,KS,37.043640,-94.885840,6,42,1
200507001345,2005070,COLUMBUS,SCAMMON ELEM,SCAMMON,KS,37.280960,-94.825060,7,42,1
200507001346,2005070,COLUMBUS,SPENCER ELEM,GALENA,KS,,,N,N,2
200510000640,2005100,CONCORDIA,LINCOLN ELEM,CONCORDIA,KS,39.569340,-97.650180,6,33,1
200510000643,2005100,CONCORDIA,CONCORDIA MIDDLE,CONCORDIA,KS,39.570240,-97.645340,7,41,1
200510000644,2005100,CONCORDIA,CONCORDIA JR-SR HIGH,CONCORDIA,KS,39.567440,-97.665590,6,33,1
200510000984,2005100,CONCORDIA,CONCORDIA ELEMENTARY,CONCORDIA,KS,39.568490,-97.636600,6,41,1
200513000734,2005130,CONWAY SPRINGS,CONWAY SPRINGS KYLE TRUEBLOOD,CONWAY SPRINGS,KS,37.391180,-97.649060,8,42,1
200513000735,2005130,CONWAY SPRINGS,CONWAY SPRINGS HIGH SCHOOL,CONWAY SPRINGS,KS,37.394260,-97.649270,8,42,1
200513001701,2005130,CONWAY SPRINGS,CONWAY SPRINGS MIDDLE SCHOOL,CONWAY SPRINGS,KS,37.389870,-97.646450,8,42,1
200519001270,2005190,COPELAND,COPELAND ELEM,COPELAND,KS,37.539660,-100.632170,7,43,1
200519001713,2005190,COPELAND,SOUTH GRAY JR HIGH,COPELAND,KS,37.539660,-100.632170,7,43,1
200525000438,2005250,CHASE COUNTY,CHASE CO MIDDLE,STRONG CITY,KS,38.434400,-96.543600,7,43,1
200525000439,2005250,CHASE COUNTY,CHASE CO ELEM,COTTONWOOD FALLS,KS,38.366660,-96.543670,7,43,1
200525000440,2005250,CHASE COUNTY,CHASE COUNTY HIGH,COTTONWOOD FALLS,KS,38.373340,-96.545070,7,43,1
200528000985,2005280,MORRIS COUNTY,PRAIRIE HEIGHTS MIDDLE SCHOOL,ALTA VISTA,KS,38.864340,-96.484450,8,43,1
200528000986,2005280,MORRIS COUNTY,COUNCIL GROVE ELEM,COUNCIL GROVE,KS,38.661890,-96.478250,7,43,1
200528000988,2005280,MORRIS COUNTY,COUNCIL GROVE HIGH,COUNCIL GROVE,KS,38.660130,-96.489160,7,43,1
200528000990,2005280,MORRIS COUNTY,PRAIRIE HEIGHTS ELEM,DWIGHT,KS,38.842200,-96.596900,7,43,1
200531001018,2005310,PIKE VALLEY,PIKE VALLEY ELEM,COURTLAND,KS,39.784690,-97.894980,7,43,1
200531001021,2005310,PIKE VALLEY,PIKE VALLEY HIGH,SCANDIA,KS,39.797760,-97.775550,7,43,1
200531001586,2005310,PIKE VALLEY,PIKE VALLEY JR HIGH,COURTLAND,KS,39.784690,-97.894980,7,43,1
200534001162,2005340,HILLCREST RURAL SCHOOLS,HILLCREST ELEM,CUBA,KS,39.806900,-97.453200,7,43,1
200534001163,2005340,HILLCREST RURAL SCHOOLS,HILLCREST HIGH,CUBA,KS,39.806900,-97.453200,7,43,1
200537000634,2005370,CUNNINGHAM,CUNNINGHAM ELEM,CUNNINGHAM,KS,37.648980,-98.433060,7,43,1
200537000635,2005370,CUNNINGHAM,CUNNINGHAM HIGH,CUNNINGHAM,KS,37.648980,-98.432940,7,43,1
200537000638,2005370,CUNNINGHAM,ZENDA ELEM,ZENDA,KS,37.443540,-98.278600,7,43,1
200540000004,2005400,DEERFIELD,DEERFIELD MIDDLE SCHOOL,DEERFIELD,KS,37.981030,-101.136640,7,43,1
200540000074,2005400,DEERFIELD,DEERFIELD ELEM,DEEFIELD,KS,37.981770,-101.137010,7,43,1
200540000075,2005400,DEERFIELD,DEERFIELD HIGH,DEEFIELD,KS,37.981030,-101.136640,7,43,1
200543001052,2005430,MIDWAY SCHOOLS,MIDWAY ELEM,DENTON,KS,39.731050,-95.265070,8,43,1
200543001771,2005430,MIDWAY SCHOOLS,DONIPHAN WEST MIDDLE SCHOOL,DENTON,KS,39.731050,-95.265070,8,43,1
200546000353,2005460,DERBY,EL PASO ELEM,DERBY,KS,37.553360,-97.260340,3,21,1
200546000354,2005460,DERBY,OAKLAWN ELEM,WICHITA,KS,37.602220,-97.293970,3,21,1
200546000355,2005460,DERBY,PAUL B COOPER ELEM,WICHITA,KS,37.608890,-97.300080,3,21,1
200546000356,2005460,DERBY,PLEASANTVIEW ELEM,DERBY,KS,37.555200,-97.269110,3,21,1
200546000357,2005460,DERBY,SWANEY ELEM,DERBY,KS,37.537050,-97.265070,3,21,1
200546000358,2005460,DERBY,WINETEER ELEM,WICHITA,KS,37.639050,-97.235860,3,21,1
200546000361,2005460,DERBY,DERBY HIGH SCHOOL,DERBY,KS,37.552950,-97.244160,3,21,1
200546000847,2005460,DERBY,DERBY SIXTH GRADE CENTER,DERBY,KS,37.547810,-97.262990,3,21,1
200546001598,2005460,DERBY,DERBY MIDDLE SCH,DERBY,KS,37.547810,-97.262120,3,21,1
200546001599,2005460,DERBY,TANGLEWOOD ELEM,DERBY,KS,37.551400,-97.250570,3,21,1
200546001630,2005460,DERBY,DERBY HILLS ELEM,DERBY,KS,37.570770,-97.264910,3,21,1
200546001721,2005460,DERBY,PARK HILL ELEMENTARY,DERBY,KS,37.528240,-97.249230,3,21,1
200549000127,2005490,DE SOTO,DE SOTO  HIGH  SCHOOL,DE SOTO,KS,38.964720,-94.983540,8,41,1
200549000898,2005490,DE SOTO,MONTICELLO TRAILS MIDDLE SCHOOL,SHAWNEE,KS,39.018540,-94.839800,3,21,1
200549000906,2005490,DE SOTO,LEXINGTON TRAILS MIDDLE SCHOOL,DE SOTO,KS,38.970710,-94.983550,8,41,1
200549001457,2005490,DE SOTO,CLEAR CREEK ELEM,SHAWNEE,KS,39.022660,-94.839520,3,21,1
200549001462,2005490,DE SOTO,STARSIDE ELEM,DE SOTO,KS,38.964650,-94.990880,8,41,1
200549001717,2005490,DE SOTO,RIVERVIEW ELEMENTARY,SHAWNEE,KS,39.043630,-94.835320,8,41,1
200549001723,2005490,DE SOTO,MILL VALLEY HIGH SCHOOL,SHAWNEE,KS,39.021430,-94.839770,3,21,1
200549001724,2005490,DE SOTO,MIZE ELEMENTARY SCHOOL,SHAWNEE,KS,38.996110,-94.881750,8,41,1
200549001758,2005490,DE SOTO,PRAIRIE RIDGE ELEMENTARY SCHOOL,SHAWNEE,KS,39.024330,-94.839440,3,21,1
200552001244,2005520,DEXTER,DEXTER ELEM,DEXTER,KS,37.181280,-96.715610,7,43,1
200552001245,2005520,DEXTER,DEXTER HIGH,DEXTER,KS,37.181280,-96.715610,7,43,1
200555001294,2005550,DIGHTON,DIGHTON ELEM,DIGHTON,KS,38.482960,-100.462630,7,43,1
200555001296,2005550,DIGHTON,DIGHTON HIGH,DIGHTON,KS,38.481100,-100.461580,7,43,1
200558000879,2005580,DODGE CITY,BEESON ELEMENTARY,DODGE CITY,KS,37.736620,-100.036880,7,41,1
200558000887,2005580,DODGE CITY,LINN ELEMENTARY,DODGE CITY,KS,37.760180,-100.039210,5,33,1
200558000888,2005580,DODGE CITY,SOULE INTERMEDIATE CENTER,DODGE CITY,KS,37.772700,-100.020940,5,33,1
200558001089,2005580,DODGE CITY,CENTRAL ELEM,DODGE CITY,KS,37.758200,-100.016410,5,33,1
200558001091,2005580,DODGE CITY,MILLER ELEM,DODGE CITY,KS,37.758240,-100.006570,5,33,1
200558001092,2005580,DODGE CITY,NORTHWEST ELEM,DODGE CITY,KS,37.771020,-100.023690,5,33,1
200558001093,2005580,DODGE CITY,SUNNYSIDE ELEM,DODGE CITY,KS,37.741790,-100.021570,5,33,1
200558001094,2005580,DODGE CITY,DODGE CITY MIDDLE SCHOOL,DODGE CITY,KS,37.769320,-100.023670,5,33,1
200558001095,2005580,DODGE CITY,DODGE CITY HIGH SCHOOL,DODGE CITY,KS,37.781530,-100.042540,5,41,1
200558001096,2005580,DODGE CITY,WILROADS GARDENS ELEM,DODGE CITY,KS,37.720340,-99.927540,7,41,1
200558001743,2005580,DODGE CITY,COMANCHE INTERMEDIATE CENTER,DODGE CITY,KS,37.763200,-100.017670,5,33,1
200561000725,2005610,DOUGLASS PUBLIC SCHOOLS,MARVIN SISK MIDDLE SCHOOL,DOUGLASS,KS,37.519610,-97.005260,8,42,1
200561000894,2005610,DOUGLASS PUBLIC SCHOOLS,LEONARD C SEAL ELEM,DOUGLASS,KS,37.516460,-97.011930,8,42,1
200561000895,2005610,DOUGLASS PUBLIC SCHOOLS,DOUGLASS HIGH,DOUGLASS,KS,37.519610,-97.006270,8,42,1
200564001130,2005640,EASTON,PLEASANT RIDGE MIDDLE,EASTON,KS,39.362370,-95.057880,8,42,1
200564001131,2005640,EASTON,PLEASANT RIDGE HIGH,EASTON,KS,39.362280,-95.057880,8,42,1
200564001132,2005640,EASTON,SALT CREEK VALLEY INTERMEDIATE,LEAVENWORTH,KS,39.359240,-94.964480,8,41,1
200564001773,2005640,EASTON,PLEASANT RIDGE ELEMENTARY,EASTON,KS,39.360800,-95.060600,8,42,1
200570000810,2005700,ATCHISON CO COMM SCHOOLS,CUMMINGS ELEM,CUMMINGS,KS,39.465240,-95.247710,7,42,1
200570000811,2005700,ATCHISON CO COMM SCHOOLS,EFFINGHAM ELEM,EFFINGHAM,KS,39.521760,-95.400160,7,43,1
200570000812,2005700,ATCHISON CO COMM SCHOOLS,ATCHISON CO COMMUNITY HIGH,EFFINGHAM,KS,39.526030,-95.393420,7,43,1
200570000813,2005700,ATCHISON CO COMM SCHOOLS,LANCASTER ELEM,LANCASTER,KS,39.568860,-95.304470,7,42,1
200570000816,2005700,ATCHISON CO COMM SCHOOLS,ATCHISON CO COMMUNITY MIDDLE,EFFINGHAM,KS,39.524620,-95.396200,7,43,1
200573001327,2005730,EL DORADO,GRANDVIEW ELEM,EL DORADO,KS,37.833200,-96.843880,3,32,1
200573001328,2005730,EL DORADO,JEFFERSON ELEM,EL DORADO,KS,37.821710,-96.866460,3,32,1
200573001329,2005730,EL DORADO,LINCOLN ELEM,EL DORADO,KS,37.824010,-96.856530,3,32,1
200573001330,2005730,EL DORADO,SKELLY ELEM,EL DORADO,KS,37.810930,-96.868580,3,32,1
200573001331,2005730,EL DORADO,WASHINGTON ELEM,EL DORADO,KS,37.812790,-96.859020,3,32,1
200573001332,2005730,EL DORADO,EL DORADO MIDDLE,EL DORADO,KS,37.818310,-96.856040,3,32,1
200573001333,2005730,EL DORADO,EL DORADO HIGH,EL DORADO,KS,37.846670,-96.846970,3,32,1
200573001775,2005730,EL DORADO,E-CATS,EL DORADO,KS,37.818310,-96.850860,3,32,1
200576000435,2005760,ELK VALLEY,ELK VALLEY ELEMENTARY,LONGTON,KS,37.375600,-96.079200,7,43,1
200576000436,2005760,ELK VALLEY,ELK VALLEY HIGH SCHOOL,LONGTON,KS,37.375600,-96.079200,7,43,1
200579000079,2005790,ELKHART,ELKHART MIDDLE SCHOOL,ELKHART,KS,37.008450,-101.904130,7,43,1
200579000080,2005790,ELKHART,ELKHART ELEM,ELKHART,KS,37.115900,-101.935500,7,43,1
200579000081,2005790,ELKHART,ELKHART HIGH,ELKHART,KS,37.008450,-101.904130,7,43,1
200579001756,2005790,ELKHART,POINT ROCK ACADEMY,ELKHART,KS,37.004560,-101.896950,7,43,1
200580000526,2005800,ELL-SALINE,ELL-SALINE MIDDLE SCHOOL,BROOKVILLE,KS,,,N,N,2
200580000527,2005800,ELL-SALINE,ELL-SALINE MIDDLE/HIGH SCHOOL,BROOKVILLE,KS,38.773950,-97.872540,7,43,1
200580000528,2005800,ELL-SALINE,ELL-SALINE ELEMENTARY,SALINA,KS,38.870330,-97.668700,7,42,1
200582000731,2005820,ELLINWOOD PUBLIC SCHOOLS,ELLINWOOD ELEM,ELLINWOOD,KS,38.359910,-98.577540,7,43,1
200582000732,2005820,ELLINWOOD PUBLIC SCHOOLS,ELLINWOOD  MIDDLE SCHOOL,ELLINWOOD,KS,38.355810,-98.579180,7,43,1
200582000733,2005820,ELLINWOOD PUBLIC SCHOOLS,ELLINWOOD HIGH,ELLINWOOD,KS,38.355810,-98.579180,7,43,1
200585000867,2005850,ELLIS,WASHINGTON ELEM,ELLIS,KS,38.933820,-99.560100,7,43,1
200585000868,2005850,ELLIS,ELLIS HIGH,ELLIS,KS,38.929560,-99.558250,7,43,1
200587000610,2005870,ELLSWORTH,ELLSWORTH ELEM,ELLSWORTH,KS,38.731100,-98.229060,6,33,1
200587000611,2005870,ELLSWORTH,ELLSWORTH HIGH,ELLSWORTH,KS,38.736220,-98.229180,6,33,1
200587000612,2005870,ELLSWORTH,KANOPOLIS MIDDLE,KANOPOLIS,KS,38.708880,-98.154710,7,42,1
200591001305,2005910,ELWOOD,ELWOOD ELEM,ELWOOD,KS,39.767870,-94.845420,8,13,1
200591001306,2005910,ELWOOD,ELWOOD HIGH,ELWOOD,KS,39.756840,-94.885290,4,23,1
200594000222,2005940,EMPORIA,VILLAGE ELEM,EMPORIA,KS,38.416140,-96.210020,5,33,1
200594000223,2005940,EMPORIA,WALNUT ELEM,EMPORIA,KS,38.410430,-96.190450,5,33,1
200594000224,2005940,EMPORIA,W A WHITE ELEM,EMPORIA,KS,38.409360,-96.174920,5,33,1
200594000225,2005940,EMPORIA,EMPORIA MIDDLE SCHOOL,EMPORIA,KS,38.425700,-96.225940,5,33,1
200594000226,2005940,EMPORIA,EMPORIA HIGH,EMPORIA,KS,38.419760,-96.221160,5,33,1
200594000227,2005940,EMPORIA,LOGAN AVE ELEM,EMPORIA,KS,38.404130,-96.171010,5,33,1
200594000602,2005940,EMPORIA,LOWTHER NORTH INTERMEDIATE SCHOOL 6TH,EMPORIA,KS,38.405210,-96.182850,5,33,1
200594000838,2005940,EMPORIA,LOWTHER SOUTH INTERMEDIATE SCHOOL 5TH,EMPORIA,KS,38.405030,-96.182830,5,33,1
200594001789,2005940,EMPORIA,TURNING POINT LEARNING CENTER,EMPORIA,KS,38.393800,-96.177900,5,33,4
200594001796,2005940,EMPORIA,RIVERSIDE ELEMENTARY,EMPORIA,KS,38.395260,-96.189490,5,33,1
200594001797,2005940,EMPORIA,TIMMERMAN ELEMENTARY,EMPORIA,KS,38.433380,-96.221880,5,33,1
200600000001,2006000,ERIE,ERIE ELEM,ERIE,KS,37.567320,-95.247330,7,43,1
200600000002,2006000,ERIE,ERIE HIGH,ERIE,KS,37.566350,-95.247280,7,43,1
200600000003,2006000,ERIE,GALESBURG ELEM,GALESBURG,KS,37.470270,-95.352070,7,42,1
200600000005,2006000,ERIE,ST PAUL ELEM,ST PAUL,KS,,,N,N,2
200600000006,2006000,ERIE,ST PAUL HIGH,ST PAUL,KS,,,N,N,2
200600000007,2006000,ERIE,THAYER LEARNING CENTER,THAYER,KS,37.488990,-95.474270,7,43,1
200600000008,2006000,ERIE,THAYER HIGH,THAYER,KS,,,N,N,2
200606000626,2006060,MISSION VALLEY,MISSION VALLEY HIGH,ESKRIDGE,KS,38.884730,-95.996790,8,42,1
200606001768,2006060,MISSION VALLEY,MISSION VALLEY ELEMENTARY AND JUNIOR HIGH,ESKRIDGE,KS,38.884730,-95.996790,8,42,1
200609000542,2006090,EUDORA,EUDORA HIGH  SCHOOL,EUDORA,KS,38.923610,-95.093680,4,41,1
200609000759,2006090,EUDORA,EUDORA WEST ELEM  SCHOOL,EUDORA,KS,38.929990,-95.111910,8,41,1
200609000874,2006090,EUDORA,EUDORA MIDDLE SCHOOL,EUDORA,KS,38.916720,-95.093680,4,41,1
200609001336,2006090,EUDORA,NOTTINGHAM ELEM  SCHOOL,EUDORA,KS,38.935470,-95.097830,4,31,1
200612000873,2006120,EUREKA,EUREKA JR/SR HIGH,EUREKA,KS,37.826460,-96.280590,7,41,1
200612001740,2006120,EUREKA,MARSHALL ELEMENTARY SCHOOL,EUREKA,KS,37.827130,-96.280670,6,41,1
200618000146,2006180,FORT SCOTT,EUGENE WARE ELEM,FORT SCOTT,KS,37.838790,-94.696870,6,33,1
200618000147,2006180,FORT SCOTT,WINFIELD SCOTT ELEM,FORT SCOTT,KS,37.829130,-94.710950,6,33,1
200618000148,2006180,FORT SCOTT,FORT SCOTT MIDDLE SCHOOL,FORT SCOTT,KS,37.826890,-94.693930,7,41,1
200618000149,2006180,FORT SCOTT,FORT SCOTT SR HIGH,FORT SCOTT,KS,37.829420,-94.705970,6,33,1
200621000103,2006210,FOWLER,FOWLER ELEM,FOWLER,KS,37.385090,-100.195370,7,43,1
200621000104,2006210,FOWLER,FOWLER HIGH,FOWLER,KS,37.385090,-100.195430,7,43,1
200624000042,2006240,REMINGTON-WHITEWATER,FREDERIC REMINGTON HIGH,WHITEWATER,KS,37.954070,-97.097320,8,42,1
200624000044,2006240,REMINGTON-WHITEWATER,REMINGTON ELEMENTARY AT POTWIN,POTWIN,KS,37.940500,-97.021030,8,42,1
200624000045,2006240,REMINGTON-WHITEWATER,REMINGTON MIDDLE SCHOOL,WHITEWATER,KS,37.963680,-97.146260,8,42,1
200627001302,2006270,FREDONIA,LINCOLN ELEMENTARY,FREDONIA,KS,37.537280,-95.823570,7,43,1
200627001303,2006270,FREDONIA,FREDONIA MIDDLE,FREDONIA,KS,37.531190,-95.825230,7,43,1
200627001304,2006270,FREDONIA,FREDONIA SR HIGH,FREDONIA,KS,37.528540,-95.823320,7,43,1
200630000197,2006300,FRONTENAC PUBLIC SCHOOLS,FRANK LAYDEN ELEM,FRONTENAC,KS,37.453770,-94.689040,6,32,1
200630000198,2006300,FRONTENAC PUBLIC SCHOOLS,FRONTENAC JR/SR HIGH,FRONTENAC,KS,37.453760,-94.686850,6,32,1
200633000046,2006330,FT LEAVENWORTH,BRADLEY ELEM,FORT LEAVENWORTH,KS,39.340000,-94.937900,3,31,1
200633000047,2006330,FT LEAVENWORTH,EISENHOWER ELEM,FORT LEAVENWORTH,KS,39.339700,-94.918100,3,31,1
200633000048,2006330,FT LEAVENWORTH,MACARTHUR ELEM,FORT LEAVENWORTH,KS,39.345800,-94.934600,3,31,1
200633000049,2006330,FT LEAVENWORTH,PATTON JR HIGH,FORT LEAVENWORTH,KS,39.333900,-94.920800,3,31,1
200636000748,2006360,GALENA,CORNERSTONE ALTERNATIVE CHARTER HIGH SCHOOL,GALENA,KS,37.074660,-94.632620,6,31,1
200636001385,2006360,GALENA,LIBERTY ELEM,GALENA,KS,37.073960,-94.633670,6,31,1
200636001386,2006360,GALENA,SPRING GROVE PRIMARY CENTER,GALENA,KS,37.062930,-94.637000,6,31,1
200636001387,2006360,GALENA,GALENA HIGH,GALENA,KS,37.073960,-94.633810,6,31,1
200636001511,2006360,GALENA,GALENA MIDDLE SCHOOL,GALENA,KS,37.073960,-94.633670,6,31,1
200639001169,2006390,GARDEN CITY,ALTA BROWN ELEM,GARDEN CITY,KS,37.967110,-100.860910,5,33,1
200639001170,2006390,GARDEN CITY,GARFIELD ELEM,GARDEN CITY,KS,37.971870,-100.872750,5,33,1
200639001172,2006390,GARDEN CITY,BUFFALO JONES ELEM,GARDEN CITY,KS,37.971680,-100.883270,5,33,1
200639001173,2006390,GARDEN CITY,GEORGIA MATTHEWS ELEM,GARDEN CITY,KS,37.981470,-100.869390,5,33,1
200639001174,2006390,GARDEN CITY,ABE HUBERT MIDDLE SCHOOL,GARDEN CITY,KS,37.975950,-100.872670,5,33,1
200639001175,2006390,GARDEN CITY,GARDEN CITY SR HIGH,GARDEN CITY,KS,37.977670,-100.870550,5,33,1
200639001176,2006390,GARDEN CITY,GERTRUDE WALKER ELEM,GARDEN CITY,KS,37.984170,-100.878290,5,33,1
200639001177,2006390,GARDEN CITY,JENNIE BARKER ELEM,GARDEN CITY,KS,38.032610,-100.829310,7,41,1
200639001178,2006390,GARDEN CITY,JENNIE WILSON ELEM,GARDEN CITY,KS,37.978230,-100.857510,5,33,1
200639001180,2006390,GARDEN CITY,KENNETH HENDERSON MIDDLE,GARDEN CITY,KS,37.987290,-100.854070,5,33,1
200639001181,2006390,GARDEN CITY,PIERCEVILLE-PLYMELL ELEM,GARDEN CITY,KS,37.809520,-100.870980,7,42,1
200639001207,2006390,GARDEN CITY,BERNADINE SITTS INTERMEDIATE CTR,GARDEN CITY,KS,37.996760,-100.861270,5,33,1
200639001227,2006390,GARDEN CITY,CHARLES O STONES INTERMEDIATE CTR,GARDEN CITY,KS,37.964840,-100.829120,7,41,1
200639001600,2006390,GARDEN CITY,FLORENCE WILSON ELEM,GARDEN CITY,KS,37.991590,-100.852530,5,33,1
200639001633,2006390,GARDEN CITY,EDITH SCHEUERMAN ELEM,GARDEN CITY,KS,37.980000,-100.890100,5,33,1
200639001653,2006390,GARDEN CITY,VICTOR ORNELAS ELEM,GARDEN CITY,KS,37.967700,-100.832210,5,33,1
200642000120,2006420,GARDNER EDGERTON,GARDNER ELEM,GARDNER,KS,38.811960,-94.924450,3,31,1
200642000121,2006420,GARDNER EDGERTON,NIKE INTERMEDIATE,GARDNER,KS,38.774330,-94.927130,8,41,1
200642000122,2006420,GARDNER EDGERTON,GARDNER EDGERTON HIGH,GARDNER,KS,38.855030,-94.997830,3,42,1
200642000123,2006420,GARDNER EDGERTON,EDGERTON ELEM,EDGERTON,KS,38.765090,-95.014450,8,42,1
200642000997,2006420,GARDNER EDGERTON,SUNFLOWER ELEMENTARY,GARDNER,KS,38.821120,-94.927240,3,31,1
200642001716,2006420,GARDNER EDGERTON,MOONLIGHT ELEMENTARY SCHOOL,GARDNER,KS,38.802490,-94.908800,8,31,1
200642001722,2006420,GARDNER EDGERTON,WHEATRIDGE MIDDLE SCHOOL,GARDNER,KS,38.812950,-94.922020,3,31,1
200642001780,2006420,GARDNER EDGERTON,MADISON ELEMENTARY,GARDNER,KS,38.818400,-94.939200,3,31,3
200645000206,2006450,GARNETT,ANDERSON COUNTY JR/SR HIGH SCHOOL,GARNETT,KS,38.270660,-95.248850,6,33,1
